b0	b0.se	b0.z	b0.p	b1	b1.se	b1.z	b1.p	c1	c1.se	c1.z	c1.p	c2	c2.se	c2.z	c2.p	snp.add	snp.add.se	snp.add.z	snp.add.p	aic	null.dev
-0.00105881143316766	0.126016463683165	-0.00840216748051087	0.993296119168443	0.0214331968730432	0.0528225233673051	0.405758670861025	0.684919928453587	0.0430088760651865	0.157239127532689	0.273525277963942	0.784449463916587	-0.270887544856077	0.157373621695861	-1.72130209584674	0.0851960193786821	NA	NA	NA	NA	2772.57505928101	2764.57505928101
-0.00856365691636031	0.123318896819252	-0.069443184598967	0.944636855524924	-0.0360342105494338	0.0343931403630611	-1.04771504343742	0.294769914488188	0.0317724501883824	0.15757024239718	0.201639914396369	0.840198238914362	-0.26804950583644	0.157439458669854	-1.70255606886029	0.0886511772879709	-0.0468662474298327	0.0771595554514707	-0.607393953420443	0.543589500262705	2773.62550113432	2763.62550113432
0.153982613329942	0.134414848081641	1.14557740850487	0.251970049326119	0.04958917024364	0.0435804229017197	1.13787721508511	0.255171756687676	0.0331812882258303	0.157462912873738	0.210724465972739	0.833102282171467	-0.27144802853002	0.157560409985102	-1.72281874968266	0.0849213070289321	0.236635885521307	0.105364446503298	2.24587983304122	0.0247117059611125	2769.3190588623	2759.3190588623
0.0285790111503561	0.123505340457589	0.231398990881451	0.817004849051955	-0.00687509966157014	0.0332412640834326	-0.206824254466203	0.836147113353334	0.0422623797497693	0.157343903807495	0.268598774576457	0.788238455397771	-0.273439505153233	0.157477928373064	-1.73636717207415	0.0824989329456622	0.0512502789245227	0.0758051659099787	0.676078975744005	0.498990504273512	2773.97278857776	2763.97278857776
0.0397922182287397	0.136162371162714	0.292240931829749	0.770102417823942	-0.0109234520175908	0.0482161279067107	-0.226551830099789	0.82077225232863	0.0418137495166816	0.157251539405739	0.265903594169556	0.790313456971256	-0.272856130586295	0.157734334336637	-1.72984614753543	0.0836577669741672	0.0357033795275457	0.11898196573235	0.300073875127097	0.764120806099892	2774.21358799337	2764.21358799337
0.00301057465910894	0.120931474344291	0.0248948809681907	0.980138810365899	-0.0103848008269829	0.0300534046402588	-0.345544904189381	0.729684758029894	0.0536159230100222	0.157547017204881	0.340316966714118	0.733617841299784	-0.281404038485289	0.157590069840249	-1.78567113251838	0.0741525220575349	-0.0989873435786068	0.0651961483869773	-1.5183004828914	0.12893866601362	2772.38654407389	2762.38654407389
-0.0503197532878846	0.160504664700752	-0.313509600370192	0.753893528034853	-0.0549388919776872	0.0657153649073652	-0.836012887627286	0.403147652900192	0.0394656555194881	0.157288071166594	0.250913214376489	0.801881207576256	-0.272929901176111	0.157385675289376	-1.73414702878322	0.0828919989219389	-0.116934796905101	0.171095780297988	-0.683446410551108	0.494324802026883	2774.03526548476	2764.03526548476
0.0314013975841534	0.128856884181953	0.243692044732456	0.807469335046543	0.0266608958551146	0.0384914991534249	0.692643738006819	0.488533154911003	0.0418944394250454	0.157245208710977	0.2664274464607	0.789910029649437	-0.274009384439436	0.157433567175606	-1.74047624884087	0.0817754270466003	0.0190641096598709	0.0915389028122999	0.208262378881269	0.835024104874583	2774.18535528872	2764.18535528872
0.0820129235830253	0.203636134008584	0.402742489599455	0.687137672785795	0.0559234455776851	0.0883237940526049	0.633163986868336	0.526626560589175	0.039741985986464	0.157293326064487	0.252661616235203	0.800529711445363	-0.270818703588674	0.157546321804085	-1.71897826929561	0.0856183288736773	0.112925584372298	0.244615887960066	0.461644520779177	0.644336262313947	2774.27210981645	2764.27210981645
0.628463037653657	0.385050289282917	1.63215833138069	0.102646136194425	0.2359914326853	0.186542217051695	1.26508324182671	0.205841489550127	0.0369233956400333	0.15747127175234	0.234477027010386	0.814614665915475	-0.271969406192577	0.157578329634179	-1.72593152131996	0.0843597330880262	0.878322530460308	0.548484960856459	1.60136119154262	0.109296943079615	2769.37588083722	2759.37588083722
-0.0202586388482136	0.123473575756901	-0.164072666755027	0.869673938961401	-0.0102635855235388	0.0343855114138637	-0.298485760470635	0.765332442580335	0.0369993209049056	0.157378128224449	0.235098239649527	0.814132484968059	-0.269360013167396	0.157523649983425	-1.70996553975063	0.0872722455654051	-0.0939709734448301	0.0766739652022916	-1.22559167504776	0.220352372201826	2773.1303471701	2763.1303471701
0.0505840963103098	0.132493106101452	0.381786628744115	0.702619637577076	-0.0157942223161143	0.0434779872650142	-0.36326939929033	0.716403650034921	0.0455923034781574	0.157303533257227	0.289836487039383	0.771941332747449	-0.271668500491593	0.157490640660551	-1.72498187417458	0.084530739115357	0.067836801938288	0.106177028780203	0.638902808993807	0.52288616053059	2773.07896456022	2763.07896456022
-0.0267852338256944	0.144539419445243	-0.185314386404061	0.852982454739469	0.0224803839925206	0.0522867091408119	0.42994451863435	0.667236000326825	0.0461431849326399	0.157439972929963	0.293084304283808	0.769457713630719	-0.272576160821435	0.157430245925744	-1.73140910260664	0.0833788242567348	-0.0521778585614807	0.129396575984658	-0.4032398706413	0.686771771308578	2773.3197973406	2763.3197973406
0.115427968638099	0.217954681717109	0.529596188201717	0.596391937776577	0.1083326668588	0.101448728939593	1.06785632497482	0.285585326166492	0.047223524785744	0.157369698467241	0.300080163117135	0.764116009885159	-0.278880608813834	0.157545986114924	-1.77015369093822	0.0767015413921075	0.196199156537325	0.271291610126768	0.723203922324196	0.469554609420448	2773.38951473375	2763.38951473375
0.0344642332045977	0.120578910972642	0.28582305916179	0.775013645910358	0.0301373349868993	0.030169889609795	0.998920956512708	0.317832983466621	0.0446952570991856	0.157292262890607	0.284154199817634	0.776292212561737	-0.278418255004546	0.157621146470702	-1.76637628413836	0.0773327411589298	0.0303756087436316	0.0637752955400521	0.476291148263752	0.633866970710344	2773.62166743958	2763.62166743958
0.00751217271613458	0.121122968376245	0.0620210420603258	0.950546075116575	0.00563993622111682	0.0310609940338808	0.181576166395862	0.855915354357717	0.0387297494729218	0.157294116829291	0.246225035326366	0.805508036631658	-0.27198371461804	0.157407655518405	-1.7278938163604	0.0840072631668206	-0.0676489357920722	0.068087763977307	-0.993554962601194	0.320439579633776	2773.53103968148	2763.53103968148
-0.0102835841921848	0.121588169196282	-0.0845771776987927	0.932597543600878	-0.0188998305585803	0.0314079942882943	-0.601752228591821	0.547339078389512	0.046428220900242	0.157309435125784	0.295139454687624	0.767887350914304	-0.275908021027519	0.157449148409165	-1.75236273943199	0.0797114541798868	-0.0792417925868481	0.0695614954055629	-1.1391617176262	0.254635709510183	2773.36824114241	2763.36824114241
0.0464349675918245	0.139194467048655	0.333597797214118	0.738683080697923	0.0153632553878166	0.047181310228545	0.325621635206767	0.744710641065283	0.0400622583397884	0.157298110283375	0.254690016730751	0.798962527526923	-0.27145963443803	0.157404144669782	-1.72460283690448	0.0845990718454521	0.0506895549196765	0.118274756894859	0.42857458557059	0.668232843900953	2774.55614220324	2764.55614220324
-0.217139287212513	0.153052056354046	-1.41872832280161	0.155978236593906	-0.0574164667065726	0.0605011096461524	-0.949015101415152	0.342612931540912	0.028585290535896	0.157669416511347	0.181298892127496	0.856132975573792	-0.266697599258898	0.157725768245593	-1.690894279517	0.0908569960591165	-0.35015633914464	0.154007080266676	-2.27363792975177	0.0229877649656692	2767.14896169646	2757.14896169646
0.626382131781931	0.385363612791127	1.62543143927146	0.104070661465593	0.23113309277681	0.188971062189199	1.22311368787988	0.221286759402889	0.037413032442471	0.157344613742004	0.237777649661504	0.8120535545495	-0.269571048897389	0.157547187840497	-1.71104957563766	0.0870719614417382	0.86138349798075	0.548488252661117	1.57046845361145	0.116306167931833	2770.20470127116	2760.20470127116
0.0506175228818926	0.121116315853117	0.417924889188989	0.6760020344393	0.0456030834634166	0.0314287364487074	1.45099958243126	0.146779976484419	0.0527667213722288	0.157510258680178	0.335004981988955	0.737621328076223	-0.272719668470027	0.157466300976637	-1.73192401662175	0.0832870920020896	0.0828544052210058	0.0697106516202949	1.18854727785796	0.234617865027015	2772.0254222051	2762.0254222051
0.213979406264669	0.132912462040153	1.60992733849159	0.107413719923991	0.114001435307276	0.0419945445266788	2.71467250311172	0.00663413395493093	0.0436792022431244	0.15776695278769	0.276859009262252	0.781888368540936	-0.272077700947611	0.158011235963498	-1.7218883156541	0.0850897519885355	0.35851194865957	0.103397284611533	3.46732460147779	0.000525666680379351	2761.95364080452	2751.95364080452
0.0079622786158135	0.132851383209049	0.0599337276246829	0.952208417407503	-0.0167939710078798	0.0430385475894198	-0.39020766146877	0.696382996759227	0.0428479485138703	0.157232626676909	0.272513087260934	0.785227529754071	-0.270671594518176	0.15737877040519	-1.7198736133298	0.0854554178851433	-0.0121944894113078	0.102858771493505	-0.118555658737162	0.90562739670586	2774.5492659587	2764.5492659587
0.167305107602904	0.228678963664984	0.731615645451352	0.46440319611364	0.0634988806533638	0.106297669202635	0.597368513624845	0.550261370699757	0.0420969506515428	0.157240989711588	0.26772249862302	0.788912930398008	-0.271219144682454	0.157427752834835	-1.72281659236414	0.0849216972758211	0.222293613189786	0.29398685557365	0.75613453110354	0.44956854034855	2774.11173305069	2764.11173305069
0.0484878831913148	0.124882680806684	0.388267475346508	0.69781810385801	-0.045881231724225	0.0520304712222129	-0.88181464911733	0.377877048448852	0.0399622908418484	0.157272156321011	0.254096413355462	0.799421074188994	-0.268523148971896	0.157426079013232	-1.70570943934472	0.0880621913144639	NA	NA	NA	NA	2771.96229646963	2763.96229646963
-0.0369359134880915	0.15920155411563	-0.232007241972427	0.816532388979332	0.0087599266250695	0.0632988967759993	0.138389878358685	0.889932295947474	0.0393777559873728	0.157339513730362	0.250272516126214	0.802376609220935	-0.275301324030988	0.157438452884775	-1.74862823526647	0.0803553023621524	-0.0724867061631992	0.165303579033068	-0.438506574311369	0.661019105446845	2773.74633918337	2763.74633918337
-0.0123661674051233	0.124391767993424	-0.0994130689241195	0.920810306665526	-0.0287385791551625	0.0342194972493442	-0.839830548817116	0.401003402463243	0.0457042473775504	0.157357734646146	0.29044805125294	0.771473487616475	-0.273708816710283	0.157412806512923	-1.73879637097895	0.0820705871725058	-0.0513614218364709	0.0770890059353295	-0.666261306827051	0.505244092868212	2773.94022600233	2763.94022600233
0.0237902957003456	0.238907557087096	0.0995795025925975	0.920678167489192	0.029873334338915	0.111707513055185	0.267424576215899	0.789142279181935	0.0400498660031176	0.157288815017283	0.254626280951489	0.79901175881459	-0.269781150465148	0.157461691328436	-1.71331292195024	0.0866549863817951	0.0272833024009109	0.317575484210677	0.0859112360915475	0.931536979427522	2774.44902402634	2764.44902402634
0.0100293307740144	0.131396898305702	0.0763285199524312	0.939157736382397	-0.0229321095075844	0.0425814376885342	-0.538547093579211	0.590199401818189	0.0401620171621317	0.157294896345476	0.255329435952719	0.79846866660161	-0.270374118701331	0.157464713446729	-1.71704576081294	0.0859708111986342	-0.00394148270175257	0.105674562789247	-0.037298310943697	0.970247152229006	2774.23090710452	2764.23090710452
0.0627435848108029	0.151861256936526	0.413163871263282	0.679486556159746	0.0170492899002087	0.0607784391261118	0.280515428585331	0.779082090142752	0.0457640063779178	0.157395350658163	0.290758311389449	0.771236171130348	-0.271554524337638	0.157445490848627	-1.72475262945903	0.0845720619479011	0.0743861276789415	0.154973218876324	0.479993435112846	0.631232061101659	2774.47842204337	2764.47842204337
0.0101500604854441	0.128450379117962	0.0790193112324159	0.937017262948414	0.0127695737683953	0.0387051228524368	0.329919473891848	0.741460808563355	0.0454927762918359	0.157411651802969	0.289005138887552	0.772577445021872	-0.270384281730925	0.157397166761588	-1.71784719696054	0.0858244902044919	-0.0139110612683077	0.0929630195449097	-0.149640807026362	0.881048011295708	2774.4262108996	2764.4262108996
0.0186108771342862	0.12004574464614	0.155031543926407	0.876796449481331	0.00843594503873325	0.0299807617697577	0.281378608839846	0.778420023285259	0.0429529579617344	0.157270766295014	0.273114698768376	0.784765048130289	-0.271641155544362	0.157375944253258	-1.72606529437067	0.0843356666535454	-0.0255991218168189	0.064910103431386	-0.39437807773452	0.693301926445191	2774.48812562569	2764.48812562569
0.11523148764069	0.141260093195087	0.815739852879394	0.414648940322049	0.0175847169230638	0.0503196850284497	0.349459995886734	0.726743998590686	0.0428939469070805	0.157316362972202	0.272660428303061	0.785114256079395	-0.269073145368148	0.157496536425386	-1.70843849315773	0.0875550099209781	0.159528679000076	0.124789979878935	1.27837731166271	0.201116419891645	2772.25624923066	2762.25624923066
0.0574093979061789	0.120971671732621	0.474568939024574	0.635094249799666	0.0479679602187311	0.0311870365255137	1.53807368582421	0.124030599140314	0.0449655502875255	0.157401950161775	0.285673400115506	0.775128279664905	-0.272562829191048	0.157541408605403	-1.73010278125507	0.08361191342142	0.117398482252216	0.0662746024087945	1.77139474225858	0.076495082306585	2770.39447580901	2760.39447580901
0.00967200529437292	0.220319743940463	0.0438998571865925	0.964984229141222	-0.0142830497803513	0.102357095724427	-0.139541374042158	0.889022363975009	0.0415811572851241	0.157261484395602	0.264407762936562	0.791465730364642	-0.271151518868607	0.157393992356104	-1.72275647125798	0.0849325734320854	-0.0172171666075346	0.279546931512715	-0.0615895388812433	0.950889707890899	2774.69972780538	2764.69972780538
0.0344486142513939	0.120390824247542	0.286139865448237	0.774770999217024	0.0280262085017518	0.0305461797777331	0.917502899075509	0.358879174461382	0.0475960357795083	0.157413831090471	0.302362476345255	0.762375756353174	-0.274203004318344	0.157439403392738	-1.74164153578717	0.0815711885584608	0.0518190432965438	0.0651769906226192	0.795051179895384	0.426583731514078	2773.5089298857	2763.5089298857
-0.204685772715151	0.258996964346447	-0.790301821612676	0.429351523239353	-0.158122238154406	0.120967148321639	-1.30715024986764	0.191161688018164	0.0415868094811773	0.157290159837189	0.264395493807265	0.791475183446691	-0.273289261410482	0.157472246334076	-1.73547572840677	0.0826565769446801	-0.364276584367814	0.346139952530091	-1.05239681725601	0.292617528321192	2772.63146248334	2762.63146248334
0.0335433799043845	0.119937061370442	0.279674852135831	0.779726973772987	0.0523388571131432	0.0306631410370385	1.7068980979451	0.0878409944248391	0.0484059443014882	0.157436028256329	0.307464211575994	0.758490059595999	-0.267739748849087	0.157518911428403	-1.6997308222942	0.0891815689326192	0.0141407535632145	0.0643114916678368	0.219879110194649	0.825965305844563	2771.80346972454	2761.80346972454
0.033362779536607	0.176075241056461	0.189480243425643	0.849716438082102	0.0697152311332789	0.0752833063894875	0.92603838057535	0.354426034733757	0.0491657806820557	0.157375161331483	0.312411312344879	0.754727954302608	-0.264114426248952	0.157523675272976	-1.67666495713271	0.0936080167949462	0.0686012346071149	0.201948376646107	0.339696885641875	0.734084807327595	2773.01624872471	2763.01624872471
0.0532959770253216	0.16852946193108	0.3162413053162	0.751819358128594	0.0602480601793442	0.0694013425313085	0.868110874831635	0.385333638303661	0.0402034433991152	0.157283592715402	0.255611171547063	0.798251091273084	-0.270206680277549	0.157506283362073	-1.71552953005946	0.0862481860816406	0.0808200733528251	0.181683978449284	0.444838747162209	0.656436290747249	2773.7144602544	2763.7144602544
-0.0123051926144412	0.133727911381191	-0.0920166365222386	0.926684821635748	-0.0331937580518879	0.0440637852705116	-0.753311542531092	0.451262724290188	0.0415865316336967	0.157344811141304	0.264301894241367	0.791547300769523	-0.271976505144084	0.157582313928848	-1.72593293221274	0.0843594792324312	-0.0516568981846715	0.105124126054954	-0.491389561304582	0.623150945869869	2774.17054386185	2764.17054386185
0.0698984513141032	0.164064110397659	0.426043521308123	0.670076133474283	0.0254342284954145	0.0670819103291424	0.379151821565897	0.704575125983497	0.0431920716331162	0.157243490933216	0.27468273170977	0.783559999130623	-0.272304822670457	0.157372896808411	-1.73031588153306	0.0835738535939207	0.0845378185463791	0.176163399241655	0.479882988806391	0.631310597939906	2774.50767181115	2764.50767181115
0.015279379416827	0.120918097381642	0.126361394594245	0.899445859798507	0.0131279831655488	0.0303235435763703	0.43293037743052	0.665065350420704	0.0475229019651929	0.157435899678884	0.301855561927892	0.76276217288869	-0.269345921914578	0.157499789435414	-1.71013512386331	0.0872408890640673	-0.0295228992230138	0.0658180029117719	-0.448553555515636	0.65375374419107	2774.27413758948	2764.27413758948
0.0419563034905153	0.122120740019911	0.343564111089357	0.731174118657669	0.0210622394940893	0.0318632976570781	0.661018822369459	0.508600242781966	0.0402334954603397	0.15729291569682	0.255787079043592	0.798115251521507	-0.274623815189911	0.157428965397359	-1.74443003227993	0.0810841319898895	0.0632618687798084	0.0689629043988074	0.91733185154108	0.358968771549779	2773.75959661269	2763.75959661269
-0.158037206823492	0.23878314979209	-0.66184404955331	0.50807117234088	-0.0512956585274743	0.113617432438271	-0.451477008647799	0.651645791930987	0.0394398016055115	0.157318743688974	0.25069995272455	0.802046097232325	-0.272234011394081	0.157384977730828	-1.7297331379344	0.0836779652111853	-0.239022717244059	0.314510513952388	-0.759983233120924	0.447264607254029	2773.79527049271	2763.79527049271
0.0189817601845015	0.120077494084979	0.158079249814026	0.874394351262449	0.00556955475361713	0.0301896542161127	0.184485543085305	0.853632567456197	0.0426104086100488	0.157362255667986	0.270779091397567	0.78656094196	-0.270962862390096	0.157458509064692	-1.72085245821024	0.0852776004424418	0.010223975270226	0.0658550344439002	0.155249714111613	0.876624457172047	2774.68826556996	2764.68826556996
-0.119790249519417	0.211517089703612	-0.566338396993232	0.571163763197924	-0.0619940603002271	0.0954705956327923	-0.649352398917404	0.516110624137175	0.0436394721321397	0.157255932846241	0.277506045986886	0.781391564030903	-0.268734210738832	0.157426641440346	-1.70704404464263	0.0878138661916796	-0.2001885492934	0.259494116726074	-0.771456986459243	0.440436108528675	2774.12239142757	2764.12239142757
0.0426264025084787	0.150874676410044	0.282528543044755	0.777538263476065	0.0153209800432992	0.0582326547252133	0.263099460527696	0.792473919738504	0.0418393085974741	0.157554265504556	0.265554908738819	0.790582016553268	-0.270743675346991	0.157412159198923	-1.71996672128009	0.0854384909604222	0.0445224195974693	0.146771105769024	0.303345943768625	0.761626236512858	2774.64636922071	2764.64636922071
0.15186633665865	0.139468907302366	1.08889027379706	0.276202275825352	0.036854114880741	0.0474608328685149	0.77651639580033	0.437444143815933	0.0354112406774358	0.15742228738763	0.224944264659556	0.822022633372977	-0.276531867506372	0.157570288340275	-1.75497468729129	0.0792636375737074	0.219457911419105	0.118623085776001	1.85004385936741	0.0643072284080805	2770.50985362952	2760.50985362952
-0.27580452793889	0.20961598212694	-1.31576096984755	0.188254283109317	-0.137073755087671	0.0973415510319749	-1.40817311450734	0.159079815256093	0.0386217979921729	0.15750427670565	0.245211106644112	0.806292977015303	-0.279252046039227	0.157489443241177	-1.77314771258405	0.0762042335990408	-0.445959727868555	0.264411111554552	-1.68661492796813	0.0916774196444839	2771.54607003001	2761.54607003001
0.0464561089500253	0.214453894288572	0.216625159007434	0.828500477218515	0.0205655420627342	0.0989873450949488	0.207759305424422	0.835416908803572	0.0419318470260323	0.157231872767659	0.266687957650895	0.789709426624002	-0.272171152903776	0.157412235610476	-1.72903428915955	0.0838029583751293	0.0504059671231674	0.268631352138885	0.187639926322178	0.851158925438162	2774.69672196931	2764.69672196931
0.0499549362719998	0.125190950631403	0.399029930039282	0.689871150908409	-0.000983335936329642	0.0351999801999661	-0.0279356957232206	0.977713438475118	0.0588516395967064	0.157693045414223	0.37320377345822	0.708996787927117	-0.277655706128227	0.157635016339645	-1.76138343228247	0.0781735272718419	0.105957068534255	0.0810968755760226	1.30654933105195	0.191365814602724	2772.35968828301	2762.35968828301
0.132583296614513	0.169734432067502	0.781121985678104	0.43473075214824	-0.0142175885266717	0.0701804324544314	-0.202586219968126	0.839458461538844	0.0452517959670988	0.157358791296067	0.287570815677902	0.773675287309674	-0.272006786009099	0.157550137888372	-1.72647761312543	0.0842615234191566	0.146056484686463	0.184918875473304	0.789840865691121	0.429620709808171	2771.45533461314	2761.45533461314
-0.11172169097939	0.13580650300401	-0.822653470254594	0.410705082422717	-0.10269601534044	0.04446343986832	-2.30967319767831	0.0209062537553716	0.0426050390783837	0.157472331275578	0.270555714348474	0.786732760577456	-0.265112293267482	0.15761930883906	-1.68197852928146	0.0925730034088142	-0.211583902142199	0.110321863268447	-1.91787825072669	0.055126450618051	2769.12205716959	2759.12205716959
0.0176477017946571	0.122456478711429	0.144114072038967	0.8854103928399	-0.00298585182965207	0.0339236707839073	-0.0880167670731111	0.929863349664862	0.0425775611532876	0.157470457542095	0.270384437931195	0.78686451112481	-0.271284086706741	0.157382125393972	-1.72372870189446	0.0847568310340258	0.00975177290046311	0.0756028238644258	0.128986887023564	0.897368024785989	2774.69588169384	2764.69588169384
-0.0759556081917456	0.147210761357918	-0.515965052358315	0.605878817944021	-0.123637694085467	0.0535329382164105	-2.30956301306784	0.0209123593041241	0.0460417021279554	0.157487160301435	0.292352100576519	0.770017427339008	-0.268786983407169	0.157623169749798	-1.7052504643437	0.0881477218519359	-0.152823075847464	0.138889395073335	-1.10032213594689	0.271191790725142	2767.86354937342	2757.86354937342
0.151574069082047	0.134764992481955	1.12472880597937	0.260703971163444	0.106897682583581	0.0447890159557726	2.38669415486016	0.0170006278895382	0.0391046687554325	0.157563544780617	0.248183479305951	0.803992448158194	-0.270759163391776	0.157595324323787	-1.71806596771545	0.0857845834481214	0.23224897566083	0.110572462556891	2.10042329066637	0.0356916219801344	2768.61287471124	2758.61287471124
0.084647144505712	0.126052252322834	0.67152425241019	0.501886614854086	0.0905769019412537	0.0366931261318775	2.46849782206385	0.0135681477734185	0.0424195354991929	0.157447508127849	0.269420176943974	0.787606361057198	-0.272156991411245	0.157608068335384	-1.72679605990795	0.0842042963715814	0.125462702451945	0.0825569977323653	1.51971008997532	0.128583854569111	2768.57352303101	2758.57352303101
0.0120496802217855	0.128950014713784	0.0934445819841961	0.925550374132132	0.0183633085641919	0.0396596375218995	0.463022602111578	0.643348166277393	0.0428906133094023	0.157281528934211	0.272699620864843	0.785084126167537	-0.271051558594104	0.157382893808044	-1.72224281836308	0.085025541296673	-0.0124390002858301	0.0949690957291707	-0.130979453793086	0.895791560865405	2774.22167859558	2764.22167859558
-0.124985319744587	0.136363240700815	-0.916561670889066	0.359372377108934	-0.0771089003529729	0.0456234965297767	-1.69011378386238	0.0910061883365268	0.0416946359432054	0.157536139777644	0.264667117031405	0.791265911175029	-0.275787971829069	0.157573193088526	-1.75022138235233	0.0800801205752144	-0.246484810252218	0.114600413474456	-2.15081955447882	0.0314904450422541	2769.92989049104	2759.92989049104
0.0301987166222576	0.127027942153145	0.2377328649932	0.812088291734312	-0.019342633188891	0.0583083836291166	-0.331729881451082	0.740093235020617	0.0429639500535733	0.157245163966629	0.273229070896522	0.784677134520821	-0.271297376572023	0.157366126347856	-1.72398840124159	0.0847099370636051	NA	NA	NA	NA	2772.62991384717	2764.62991384717
0.0136393417390614	0.14988491531772	0.0909987620178404	0.927493574743059	0.0216828839817158	0.056945084743521	0.380768315287876	0.703375172056532	0.0399061363056622	0.157281878261285	0.253723675904786	0.799709041731102	-0.273976766229	0.157422611038742	-1.7403901791565	0.0817905288174746	0.000319843191768108	0.147004462591286	0.00217573797509374	0.998264013630966	2774.33311861779	2764.33311861779
0.019258925239035	0.123553944301332	0.155874629077522	0.876131843902648	0.0218088130970413	0.0337140589034321	0.646875926731597	0.517712247244078	0.0462550339622934	0.157343634407354	0.293974612551161	0.768777302910429	-0.271173505431383	0.157400920623317	-1.72282032632033	0.0849210218248879	-0.00947267789259626	0.0772239284447003	-0.122665060990514	0.902372332159758	2774.09772958672	2764.09772958672
0.0387582098409314	0.123930830169348	0.312740661770516	0.754477700393074	0.0129033947935311	0.0347903628284658	0.370889917335769	0.710719525223888	0.0415882203808039	0.157457488845311	0.264123483016174	0.791684769381341	-0.271300817965699	0.157384516481227	-1.72380882205817	0.0847423614784071	0.0521584087299257	0.0768382304341938	0.678808041715582	0.497259497755947	2774.27679621277	2764.27679621277
