# sim2000.logistic.cov.2df.20110824.txt
#
# This file was created in R by the script 'glm.2df.R' to create reference
# data for the SNPLASH/SNPGWA 2-degree of freedom test.  The final column,
# 'p.2df' corresponds to the 2-degree of freedom p-value in SNPGWA.
#
# David R. McWilliams <dmcwilli@wfubmc.edu>
# 24-Aug-2011
b0	b0.se	b0.z	b0.p	b1	b1.se	b1.z	b1.p	b2	b2.se	b2.z	b2.p	c1	c1.se	c1.z	c1.p	c2	c2.se	c2.z	c2.p	aic	null.dev	p.2df
0.440207669094889	0.232718744795145	1.89158664241847	0.0585460770032415	-0.473271771042614	0.210728893006596	-2.24587983304122	0.0247117059611127	-0.385403396252227	0.217076697766033	-1.77542500055726	0.0758277390374522	0.0331812882258302	0.157462912873738	0.210724465972739	0.833102282171468	-0.271448028530020	0.157560409985102	-1.72281874968266	0.0849213070289326	2769.3190588623	2759.3190588623	0.0687467802063202
0.0729541904133084	0.174497451819317	0.418081694905486	0.675887388013386	-0.102500557849045	0.151610331819958	-0.676078975744004	0.498990504273513	-0.0306249799398119	0.149236117881205	-0.205211582655815	0.837406820367264	0.0422623797497691	0.157343903807495	0.268598774576457	0.788238455397772	-0.273439505153233	0.157477928373064	-1.73636717207415	0.0824989329456621	2773.97278857776	2763.97278857776	0.681533129364681
0.0645721457386928	0.251510121104356	0.25673776250102	0.797381218105979	-0.0714067590550902	0.237963931464700	-0.300073875127091	0.764120806099896	-0.00293302347477197	0.245777892932281	-0.0119336342247026	0.990478563492253	0.0418137495166825	0.157251539405739	0.265903594169562	0.790313456971252	-0.272856130586295	0.157734334336637	-1.72984614753542	0.0836577669741676	2774.21358799337	2764.21358799337	0.768585598665715
-0.106361569746482	0.148569211195239	-0.715905865628573	0.47404947633958	0.197974687157215	0.130392296773955	1.5183004828914	0.128938666013619	0.130141746059556	0.116021379981816	1.12170486232756	0.261987948485619	0.0536159230100227	0.157547017204881	0.340316966714121	0.733617841299782	-0.281404038485289	0.157590069840249	-1.78567113251838	0.0741525220575352	2772.38654407389	2762.38654407389	0.309131418581676
-0.222193442170651	0.353613625755242	-0.628350906151012	0.529774090370677	0.233869593810181	0.342191560595976	0.683446410551046	0.494324802026922	0.281751472838140	0.352261922806841	0.799835164110641	0.423806306593053	0.039465655519489	0.157288071166594	0.250913214376495	0.801881207576252	-0.272929901176113	0.157385675289376	-1.73414702878323	0.0828919989219373	2774.03526548476	2764.03526548476	0.704959260618002
0.0771264030991398	0.205934568268397	0.374518973417907	0.708018243278224	-0.038128219319742	0.183077805624599	-0.208262378881271	0.835024104874582	-0.099046797225215	0.186178138449447	-0.532000148084566	0.594725892940788	0.0418944394250453	0.157245208710977	0.266427446460699	0.789910029649437	-0.274009384439437	0.157433567175606	-1.74047624884088	0.0817754270465992	2774.18535528872	2764.18535528872	0.757900729361519
0.250861953533015	0.503195716828861	0.49853753746941	0.618105218371979	-0.225851168744601	0.48923177592013	-0.461644520779191	0.644336262313937	-0.280695921105360	0.497141604782908	-0.564619654450232	0.572332493845392	0.0397419859864628	0.157293326064487	0.252661616235195	0.800529711445369	-0.270818703588675	0.157546321804085	-1.71897826929561	0.0856183288736769	2774.27210981645	2764.27210981645	0.791735531698922
1.74277700079928	1.10274622130014	1.58039716404064	0.114015940631452	-1.75664506092063	1.09696992171294	-1.60136119154260	0.10929694307962	-1.58629682851621	1.10149267575844	-1.44013379609988	0.149829549131818	0.0369233956400326	0.15747127175234	0.234477027010382	0.814614665915478	-0.271969406192576	0.157578329634179	-1.72593152131995	0.0843597330880271	2769.37588083722	2759.37588083722	0.107947841108659
-0.124493197816584	0.17632767542332	-0.706033227726196	0.480167474060819	0.187941946889661	0.153347930404583	1.22559167504776	0.220352372201826	0.124761730015447	0.154975028815653	0.805044083352647	0.420794241367277	0.0369993209049054	0.157378128224449	0.235098239649526	0.81413248496806	-0.269360013167394	0.157523649983425	-1.70996553975062	0.0872722455654059	2773.13034717010	2763.13034717010	0.448229330984585
0.102626675932484	0.230213503352209	0.445789123739945	0.655749578967035	-0.135673603876577	0.212354057560406	-0.638902808993812	0.522886160530587	-0.0204541349899466	0.217933142262241	-0.0938550914175963	0.92522426815775	0.0455923034781577	0.157303533257227	0.289836487039384	0.771941332747448	-0.271668500491593	0.157490640660551	-1.72498187417458	0.0845307391153568	2773.07896456022	2763.07896456022	0.435881978589674
-0.0564827083946568	0.278324884447344	-0.202938046688896	0.839183456014797	0.104355717122964	0.258793151969317	0.403239870641308	0.686771771308572	-0.0152632934160784	0.268336834641718	-0.0568810966129859	0.954639912647133	0.0461431849326396	0.157439972929963	0.293084304283807	0.76945771363072	-0.272576160821435	0.157430245925744	-1.73140910260664	0.0833788242567352	2773.31979734060	2763.31979734060	0.492140939331748
0.419959792034224	0.553040173823512	0.75936579639555	0.447633768138639	-0.392398313074649	0.542583220253536	-0.723203922324195	0.469554609420448	-0.521197157113726	0.55786125756759	-0.934277385359706	0.350160826598682	0.0472235247857439	0.157369698467241	0.300080163117134	0.76411600988516	-0.278880608813835	0.157545986114924	-1.77015369093822	0.0767015413921071	2773.38951473375	2763.38951473375	0.511497865897808
0.0949771769351285	0.149869951757649	0.633730616586263	0.52625664052745	-0.0607512174872632	0.127550591080104	-0.476291148263752	0.633866970710344	-0.120787613704329	0.117435735271519	-1.0285422356752	0.303694834042692	0.0446952570991854	0.157292262890608	0.284154199817633	0.776292212561738	-0.278418255004546	0.157621146470702	-1.76637628413836	0.0773327411589298	2773.62166743958	2763.62166743958	0.571746244198197
-0.0544968268548218	0.157096019905253	-0.346901384819867	0.728665406244298	0.135297871584144	0.136175527954614	0.993554962601194	0.320439579633776	0.0507291271287219	0.129538765176718	0.391613483882733	0.69534382343218	0.0387297494729225	0.157294116829291	0.246225035326371	0.805508036631654	-0.271983714618038	0.157407655518405	-1.72789381636039	0.0840072631668218	2773.53103968148	2763.53103968148	0.546496106930848
-0.108425207337613	0.160890441320794	-0.673907078926009	0.500370391315655	0.158483585173696	0.139122990811126	1.13916171762620	0.254635709510185	0.135941284262588	0.133230176878727	1.020349048897	0.307562948921565	0.0464282209002422	0.157309435125784	0.295139454687625	0.767887350914303	-0.27590802102752	0.157449148409165	-1.75236273943200	0.0797114541798864	2773.36824114241	2763.36824114241	0.504741334894153
0.112487777899318	0.256876009674342	0.437906903186194	0.661453771239276	-0.101379109839353	0.236549513789718	-0.42857458557059	0.668232843900954	-0.0967793210831266	0.242501593663765	-0.399087361121897	0.689828834690627	0.0400622583397883	0.157298110283376	0.25469001673075	0.798962527526924	-0.271459634438031	0.157404144669783	-1.72460283690448	0.0845990718454516	2774.55614220324	2764.55614220324	0.912181800883274
-0.624712093063725	0.321396192073832	-1.94374453857940	0.0519262648291479	0.700312678289278	0.308014160533351	2.27363792975177	0.0229877649656693	0.522405739264356	0.318519846397337	1.64010420441018	0.100983502390244	0.0285852905358963	0.157669416511347	0.181298892127498	0.85613297557379	-0.266697599258897	0.157725768245593	-1.69089427951700	0.0908569960591168	2767.14896169646	2757.14896169646	0.0260353214500295
1.71889872253945	1.10184551542849	1.56001789585810	0.118755652196245	-1.72276699596145	1.09697650532223	-1.57046845361141	0.116306167931842	-1.55478277631114	1.10528693198605	-1.40667796869489	0.159522901496907	0.0374130324424702	0.157344613742004	0.237777649661500	0.812053554549504	-0.269571048897388	0.157547187840497	-1.71104957563766	0.087071961441739	2770.20470127116	2760.20470127116	0.160636682475183
0.179075011566316	0.158718445841492	1.12825582821768	0.259211892426808	-0.165708810442012	0.139421303240590	-1.18854727785796	0.234617865027014	-0.219663655611255	0.133434260815022	-1.64623129224489	0.0997161490381234	0.0527667213722284	0.157510258680178	0.335004981988953	0.737621328076225	-0.272719668470027	0.157466300976637	-1.73192401662176	0.083287092002089	2772.0254222051	2762.0254222051	0.257674510579371
0.686492790231517	0.226599709338095	3.02953958871697	0.00244926801449682	-0.717023897319143	0.206794569223067	-3.4673246014778	0.000525666680379326	-0.7005162545814	0.210495871225026	-3.32793346731504	0.000874927589765398	0.0436792022431251	0.157766952787690	0.276859009262256	0.781888368540933	-0.272077700947611	0.158011235963498	-1.7218883156541	0.0850897519885357	2761.95364080452	2751.95364080452	0.0021823501050503
-0.0210261818033742	0.227264983428373	-0.0925183523048151	0.926286210724679	0.0243889788226157	0.20571754298701	0.118555658737163	0.905627396705859	0.062576402434948	0.212525295745642	0.294442137889513	0.768420071813761	0.0428479485138696	0.157232626676908	0.272513087260930	0.785227529754074	-0.270671594518176	0.15737877040519	-1.71987361332980	0.085455417885143	2774.5492659587	2764.5492659587	0.909076707168323
0.453097601446031	0.59657198135423	0.759501980662065	0.447552329682056	-0.444587226379549	0.587973711147301	-0.7561345311035	0.449568540348574	-0.412790255149852	0.598877614271998	-0.689273142479443	0.490651395980313	0.042096950651543	0.157240989711588	0.267722498623021	0.788912930398008	-0.271219144682455	0.157427752834835	-1.72281659236414	0.0849216972758201	2774.11173305069	2764.11173305069	0.733823881519044
0.140250346639765	0.18492249384655	0.758427726786692	0.448194964374304	-0.137643695172675	0.156091413666639	-0.881814649117328	0.377877048448854	NA	NA	NA	NA	0.0399622908418478	0.157272156321011	0.254096413355459	0.799421074188996	-0.268523148971896	0.157426079013232	-1.70570943934472	0.0880621913144637	2771.96229646963	2763.96229646963	NA
-0.100662693026224	0.345486011244238	-0.29136546705233	0.770771822640486	0.144973412326401	0.330607158066136	0.438506574311377	0.66101910544684	0.0462069262879937	0.339658471017917	0.136039375521879	0.891790153133238	0.0393777559873728	0.157339513730362	0.250272516126214	0.802376609220935	-0.275301324030989	0.157438452884775	-1.74862823526647	0.0803553023621520	2773.74633918337	2763.74633918337	0.608956304294598
-0.092466168396757	0.179071814433659	-0.51636360914304	0.60560047726749	0.102722843672942	0.154178011870659	0.666261306827051	0.505244092868212	0.137577159301958	0.154886714676630	0.888243769578234	0.374409639322869	0.0457042473775504	0.157357734646146	0.29044805125294	0.771473487616475	-0.273708816710282	0.157412806512923	-1.73879637097895	0.082070587172506	2773.94022600233	2763.94022600233	0.671024770901957
0.0809469324401804	0.6400100707867	0.126477591736456	0.899353885796238	-0.0545666048018309	0.635150968421352	-0.0859112360915617	0.93153697942751	-0.116903305417666	0.642217931114334	-0.182030584563129	0.855558723850234	0.0400498660031179	0.157288815017283	0.254626280951491	0.799011758814588	-0.269781150465148	0.157461691328436	-1.71331292195024	0.0866549863817951	2774.44902402634	2764.44902402634	0.86475394102797
-0.0168442614353234	0.227411690313100	-0.0740694614781335	0.94095511470186	0.00788296540350576	0.211349125578495	0.0372983109436998	0.970247152229004	0.0727378112245061	0.215025716225407	0.338274939860014	0.735156006829958	0.0401620171621315	0.157294896345476	0.255329435952718	0.79846866660161	-0.270374118701330	0.157464713446729	-1.71704576081294	0.0859708111986345	2774.23090710452	2764.23090710452	0.775286112988857
0.154179002389956	0.320661856433665	0.48081491233383	0.630648050726011	-0.148772255357885	0.309946437752647	-0.479993435112853	0.631232061101653	-0.125533997379570	0.320389763253884	-0.391816505323529	0.69519379873618	0.0457640063779171	0.157395350658164	0.290758311389444	0.771236171130352	-0.271554524337638	0.157445490848627	-1.72475262945903	0.0845720619479014	2774.47842204337	2764.47842204337	0.87746803825147
0.00900857298553273	0.206175388898590	0.0436937358705005	0.965148532501088	0.0278221225366142	0.185926039089820	0.149640807026355	0.881048011295713	-0.0243976600368792	0.188514264624806	-0.129420763385928	0.8970247190394	0.0454927762918357	0.157411651802969	0.289005138887550	0.772577445021874	-0.270384281730925	0.157397166761588	-1.71784719696054	0.0858244902044916	2774.4262108996	2764.4262108996	0.85485439328695
0.00144770035620087	0.145327175560696	0.00996166305864961	0.99205187430082	0.0511982436336375	0.129820206862772	0.394378077734518	0.693301926445193	0.000291286700619278	0.114616781838582	0.00254139660830388	0.997972261066116	0.0429529579617336	0.157270766295014	0.27311469876837	0.784765048130293	-0.271641155544362	0.157375944253258	-1.72606529437066	0.084335666653546	2774.48812562569	2764.48812562569	0.881682399711468
0.29234488356383	0.268061822507925	1.09058753995149	0.275454414685805	-0.319057358000152	0.249579959757869	-1.27837731166271	0.201116419891645	-0.212282829769269	0.258039391174063	-0.822676060439436	0.410692232529489	0.0428939469070809	0.157316362972202	0.272660428303063	0.785114256079393	-0.269073145368149	0.157496536425386	-1.70843849315774	0.0875550099209775	2772.25624923066	2762.25624923066	0.289812817686065
0.222775840377126	0.156071376288742	1.42739716708191	0.153465446944621	-0.234796964504432	0.132549204817589	-1.77139474225857	0.0764950823065851	-0.261302362908408	0.128602182222742	-2.03186569926027	0.0421672538376458	0.0449655502875251	0.157401950161775	0.285673400115503	0.775128279664907	-0.272562829191049	0.157541408605403	-1.73010278125507	0.08361191342142	2770.39447580901	2760.39447580901	0.114322586142758
-0.0218282110934990	0.56746266940812	-0.0384663384399655	0.969315869643931	0.034434333215055	0.559093863025432	0.0615895388812177	0.95088970789092	0.0600663159485725	0.571360620195528	0.105128554236057	0.916273801838623	0.0415811572851246	0.157261484395601	0.264407762936565	0.79146573036464	-0.271151518868607	0.157393992356104	-1.72275647125798	0.0849325734320853	2774.69972780538	2764.69972780538	0.980108015293684
0.114293866049689	0.151398914811089	0.7549186610241	0.45029778816645	-0.103638086593087	0.130353981245239	-0.795051179895377	0.426583731514082	-0.135897668801799	0.122630758566141	-1.10818582866795	0.267781569748186	0.0475960357795074	0.157413831090470	0.302362476345250	0.762375756353178	-0.274203004318344	0.157439403392738	-1.74164153578717	0.0815711885584605	2773.5089298857	2763.5089298857	0.540346431764459
-0.727084595237359	0.699750288923349	-1.03906294394829	0.298775463428241	0.728553168735615	0.692279905060175	1.05239681725600	0.292617528321195	0.838643298831022	0.699068725749727	1.19965787044987	0.230272241295808	0.0415868094811766	0.157290159837189	0.264395493807260	0.791475183446695	-0.273289261410481	0.157472246334076	-1.73547572840677	0.0826565769446803	2772.63146248334	2762.63146248334	0.365601276892233
0.100022990580741	0.148716994193216	0.672572701750478	0.501219173466691	-0.0282815071264286	0.128622983335674	-0.219879110194645	0.825965305844566	-0.171157324902644	0.122837512340721	-1.39336365285464	0.163509851141946	0.0484059443014892	0.157436028256329	0.307464211576001	0.758490059595994	-0.267739748849087	0.157518911428403	-1.6997308222942	0.0891815689326195	2771.80346972454	2761.80346972454	0.230632607881971
0.171679245277001	0.413141135626963	0.415546239462378	0.677742072822313	-0.137202469214229	0.403896753292214	-0.339696885641874	0.734084807327596	-0.277746928006951	0.413347475674573	-0.671945383369464	0.501618466962391	0.0491657806820551	0.157375161331483	0.312411312344876	0.754727954302611	-0.264114426248952	0.157523675272976	-1.67666495713271	0.0936080167949458	2773.01624872471	2763.01624872471	0.423345046257154
0.194364110557489	0.37786417750207	0.51437559348008	0.606989419676054	-0.161640146705648	0.363367956898567	-0.444838747162204	0.656436290747253	-0.261564253890857	0.373902480106318	-0.699552069877904	0.484207084182114	0.040203443399115	0.157283592715402	0.255611171547062	0.798251091273085	-0.270206680277550	0.157506283362073	-1.71552953005947	0.0862481860816404	2773.71446025440	2763.71446025440	0.599340115792085
-0.0971558488510006	0.230970337852889	-0.420642103891634	0.6740164438066	0.103313796369343	0.210248252109908	0.491389561304582	0.623150945869869	0.151238172340336	0.217810851114612	0.694355545494627	0.487459264953821	0.0415865316336965	0.157344811141304	0.264301894241366	0.791547300769524	-0.271976505144084	0.157582313928848	-1.72593293221274	0.0843594792324308	2774.17054386185	2764.17054386185	0.752644463825562
0.179870498355901	0.365257005320878	0.492449140565792	0.622401867603227	-0.169075637092763	0.35232679848331	-0.479882988806405	0.631310597939895	-0.160840504032628	0.361931207646642	-0.444395234880267	0.656756857971048	0.0431920716331165	0.157243490933216	0.274682731709772	0.783559999130622	-0.272304822670456	0.157372896808411	-1.73031588153306	0.0835738535939215	2774.50767181115	2764.50767181115	0.890424339063069
-0.00111553664063836	0.153497086405821	-0.0072674776229242	0.994201442851722	0.0590457984460277	0.131636005823544	0.448553555515638	0.653753744191068	-0.0098610502736324	0.120805434997105	-0.081627538312897	0.93494290195669	0.0475229019651929	0.157435899678884	0.301855561927893	0.762762172888689	-0.269345921914578	0.157499789435414	-1.71013512386331	0.0872408890640674	2774.27413758948	2764.27413758948	0.792206080724786
0.126280411764414	0.163431250336372	0.772682161486896	0.439710506350236	-0.126523737559617	0.137925808797615	-0.917331851541082	0.358968771549778	-0.126448587262076	0.135462365584704	-0.933459169388332	0.350582942527641	0.0402334954603393	0.15729291569682	0.25578707904359	0.798115251521508	-0.274623815189913	0.157428965397359	-1.74443003227994	0.0810841319898888	2773.75959661269	2763.75959661269	0.612461939481542
-0.448355582595031	0.63419857635003	-0.706964031952623	0.47958883005557	0.478045434488124	0.629021027904775	0.759983233120934	0.447264607254023	0.392909692826489	0.640828394996247	0.613127782561491	0.539791851252846	0.0394398016055117	0.157318743688974	0.250699952724552	0.802046097232324	-0.272234011394082	0.157384977730828	-1.72973313793441	0.0836779652111847	2773.79527049271	2763.79527049271	0.629597325804833
0.0347752902083442	0.149065626591606	0.233288458268236	0.815537420349943	-0.0204479505404520	0.131710068887800	-0.155249714111614	0.876624457172047	-0.0269326395310773	0.118603040189080	-0.227082202008823	0.820359823302762	0.042610408610049	0.157362255667986	0.270779091397568	0.78656094196	-0.270962862390095	0.157458509064692	-1.72085245821024	0.085277600442442	2774.68826556996	2764.68826556996	0.974505203006025
-0.381972859113003	0.530916888873622	-0.719458859037966	0.471858242312581	0.400377098586758	0.518988233452148	0.77145698645916	0.440436108528723	0.386170730194039	0.530726434552201	0.727626711339278	0.466842124753144	0.0436394721321397	0.157255932846241	0.277506045986886	0.781391564030903	-0.268734210738833	0.157426641440346	-1.70704404464263	0.0878138661916792	2774.12239142757	2764.12239142757	0.74013832092943
0.102469802149247	0.308462155632263	0.332195701411771	0.739741489415744	-0.0890448391949383	0.293542211538048	-0.303345943768624	0.761626236512858	-0.0904853597273665	0.304034227163861	-0.297615701269709	0.765996489464657	0.0418393085974746	0.157554265504557	0.265554908738822	0.790582016553265	-0.270743675346991	0.157412159198923	-1.71996672128009	0.085438490960422	2774.64636922071	2764.64636922071	0.954293680950742
0.408178362958495	0.257051473735808	1.58792461691160	0.112303386212200	-0.438915822838209	0.237246171552002	-1.85004385936741	0.0643072284080813	-0.330020256061326	0.243561707665311	-1.35497594931804	0.175425219816265	0.0354112406774353	0.157422287387630	0.224944264659553	0.82202263337298	-0.276531867506372	0.157570288340275	-1.75497468729129	0.0792636375737068	2770.50985362952	2760.50985362952	0.122789214668592
-0.858838010895111	0.53574131418925	-1.60308340639141	0.108916240995583	0.891919455737105	0.528822223109105	1.68661492796812	0.0916774196444863	0.857180993131562	0.540982037291317	1.58449067444724	0.113082102151314	0.0386217979921724	0.15750427670565	0.245211106644109	0.806292977015305	-0.279252046039228	0.157489443241177	-1.77314771258405	0.0762042335990401	2771.54607003001	2761.54607003001	0.236155004674738
0.117427618135928	0.546773567658835	0.21476462119178	0.829950837450103	-0.100811934246336	0.537262704277768	-0.187639926322181	0.85115892543816	-0.112102593311372	0.549879077996899	-0.203867718916929	0.83845687184889	0.0419318470260331	0.157231872767659	0.266687957650900	0.789709426623998	-0.272171152903776	0.157412235610476	-1.72903428915955	0.0838029583751292	2774.69672196931	2764.69672196931	0.978631999642063
0.154928668869925	0.185278611864611	0.836192949152362	0.403046364367808	-0.211914137068509	0.162193751152045	-1.30654933105194	0.191365814602726	-0.103007060725265	0.162984334361023	-0.63200589878225	0.527383022726037	0.0588516395967059	0.157693045414223	0.373203773458217	0.708996787927119	-0.277655706128227	0.157635016339645	-1.76138343228247	0.0781735272718418	2772.35968828301	2762.35968828301	0.304447445662804
0.264422192774303	0.384027857334859	0.68854950942722	0.491106803952026	-0.292112969372925	0.369837750946608	-0.789840865691117	0.429620709808173	-0.103403719106447	0.379950180026310	-0.272150730654444	0.785506123645655	0.0452517959670985	0.157358791296067	0.2875708156779	0.773675287309676	-0.2720067860091	0.157550137888372	-1.72647761312544	0.0842615234191558	2771.45533461314	2761.45533461314	0.193802563704251
-0.426001608462028	0.241143346500436	-1.76659076289819	0.0772967890644383	0.423167804284397	0.220643726536895	1.91787825072669	0.055126450618051	0.519671948163518	0.225677992405041	2.30271433481570	0.0212949211205424	0.0426050390783838	0.157472331275579	0.270555714348474	0.786732760577456	-0.265112293267481	0.157619308839059	-1.68197852928146	0.0925730034088146	2769.12205716959	2759.12205716959	0.0643972572735757
0.0244136228654686	0.172168530696104	0.141800727268570	0.887237409597752	-0.0195035458009266	0.151205647728851	-0.128986887023567	0.897368024785987	-0.000794217411507591	0.152060365231846	-0.00522304027283278	0.995832635753584	0.0425775611532871	0.157470457542095	0.270384437931192	0.786864511124813	-0.271284086706741	0.157382125393971	-1.72372870189445	0.0847568310340261	2774.69588169384	2764.69588169384	0.978228396910964
-0.352416378124676	0.294738766775417	-1.19569061776393	0.231817314006592	0.305646151694928	0.277778790146672	1.10032213594689	0.271191790725144	0.523736158103864	0.283945097920489	1.84449797492374	0.065110600680273	0.0460417021279563	0.157487160301435	0.292352100576525	0.770017427339004	-0.268786983407168	0.157623169749798	-1.7052504643437	0.0881477218519363	2767.86354937342	2757.86354937342	0.0328364719972136
0.490720727326459	0.239818037386453	2.04622109610417	0.0407346226713565	-0.464497951321659	0.221144925113782	-2.10042329066637	0.0356916219801343	-0.552942023411573	0.226767963402822	-2.43836040644483	0.0147540558820828	0.0391046687554322	0.157563544780617	0.248183479305949	0.803992448158196	-0.270759163391777	0.157595324323787	-1.71806596771545	0.085784583448121	2768.61287471124	2758.61287471124	0.0491939338198719
0.300686748898909	0.189407179435215	1.58751505510780	0.112396039953793	-0.250925404903889	0.165113995464731	-1.51971008997531	0.128583854569112	-0.397193408275705	0.169691540152535	-2.34067890431468	0.0192487137537119	0.0424195354991935	0.157447508127849	0.269420176943978	0.787606361057195	-0.272156991411244	0.157608068335384	-1.72679605990795	0.0842042963715816	2768.57352303101	2758.57352303101	0.0464314483950653
0.0179739885001468	0.209917437197528	0.0856240850693772	0.93176525165232	0.0248780005716605	0.189938191458341	0.130979453793088	0.895791560865404	-0.0426509254067451	0.193758843013630	-0.220123761802938	0.825774769393465	0.0428906133094024	0.157281528934211	0.272699620864844	0.785084126167537	-0.271051558594104	0.157382893808044	-1.72224281836308	0.0850255412966731	2774.22167859558	2764.22167859558	0.771802381653107
-0.448579030349782	0.246528177194776	-1.81958523140895	0.0688221924131276	0.492969620504442	0.229200826948913	2.15081955447884	0.0314904450422524	0.477811511311142	0.234034751725328	2.04162633022945	0.0411886114364613	0.041694635943205	0.157536139777644	0.264667117031403	0.79126591117503	-0.275787971829070	0.157573193088526	-1.75022138235233	0.080080120575214	2769.92989049104	2759.92989049104	0.0974560338699206
