# hisp.recessive.lm.txt
#
# The data in this file was created in R from the 'hisp' data set for comparison
# to qsnpgwa results for the same input.  The data are the tabulated lm()
# results.
#
# R call: hisp.r.rec.df <- multi.lm(hisp.df, 2, 3, "recessive"), where multi.lm()
# calls 'lm' for each biallelic snp, recoding to recessive genetic model.  
#
# These data
# correlated perfectly with SAS results (within rounding error) produced by Josh
# Grab.
#
# David R. McWilliams <dmcwilli@wfubmc.edu>
# 15-Aug-2011
id	coef	std.err	t.val	p.val
v152	-0.103619119173660	0.199403214715687	-0.51964618184016	0.603402353949406
v153	-0.0106714006893916	0.0138688024883971	-0.769453649536037	0.441769653820367
v154	0.00843888821198983	0.0189972858520611	0.444215467288673	0.656963824933154
v155	-0.00937619895411944	0.0274900048374295	-0.341076657118413	0.733103285571212
v156	-0.0274905510742282	0.0142263583117145	-1.93236740365182	0.0535402547071988
v157	-0.0196472440144250	0.0183380372863408	-1.07139295812531	0.284199922889403
v158	0.0104936690371927	0.0133222704858745	0.78767872550847	0.431034224013615
v159	0.062618090372133	0.08155902005277	0.767764133649695	0.442772561797306
v160	0.265209932968068	0.199283431624741	1.33081777449251	0.183492063124375
v161	0.0375751338057554	0.0235709883582601	1.59412635714054	0.111160941740522
v162	0.0880384957824263	0.0379943623331475	2.31714629161229	0.0206572101515918
v163	0.0113814775884421	0.0341758162947937	0.333027234529461	0.739169661372001
v164	-0.0176817594356784	0.0203203534686830	-0.870150190198654	0.384385663704585
v165	0.00551368781286067	0.0293414355160882	0.187914725911671	0.850974046928024
v166	0.00149466613370400	0.0155130179629489	0.0963491525165403	0.923258756139054
v167	-0.0103144655358897	0.0212748577802002	-0.484819482341687	0.627889483385876
v168	0.0248120198964703	0.0419481960090098	0.591491941420819	0.554297973741303
v169	0.0283902257104609	0.0290537715720458	0.977161455271327	0.32867875115476
v170	-0.00548371691055806	0.0192106205483677	-0.285452356770641	0.77534496764224
v171	0.0124317013314496	0.0145468617666378	0.854596787326374	0.392938424002072
v172	-0.0133142498865928	0.0151634814212304	-0.878047033971465	0.380087200517224
v173	0.0244203106909484	0.0163600967408494	1.49267520099521	0.135775175839164
v174	-0.0149730914048867	0.0149902075026794	-0.998858181396774	0.318057023199485
v175	0.0112159478577247	0.0144749634564594	0.774851549122195	0.438574164251549
v176	-0.000124709270558410	0.0130420946508982	-0.00956205838836028	0.992372225749924
v177	0.00321523261974739	0.0142980463497098	0.224872163728343	0.822115567205114
v178	-0.0273272184119689	0.0893252812319946	-0.305929273718097	0.759709520352884
v179	0.000476697588934953	0.0129730813048701	0.0367451323037651	0.970694098991542
v180	0.201212191474876	0.199343433198472	1.00937456652782	0.312990687562849
v181	-0.04563137881283	0.0320099040597387	-1.42553938080133	0.154251401273650
v182	-0.126747955945888	0.0631903268162422	-2.00581263512802	0.0450917524409441
v183	-0.0351964729143479	0.0302499839863013	-1.16352038170620	0.244840837528614
v184	-0.0802246339137248	0.0394424912129211	-2.03396467734887	0.0421662980256889
v185	-0.0788330086365046	0.0448803903854725	-1.75651343402803	0.0792460148037795
v186	NA	NA	NA	NA
v187	-0.0451329887844864	0.0257413005126011	-1.75332978076972	0.0797909045408651
v188	NA	NA	NA	NA
v189	-0.0426077492781074	0.0341560470812245	-1.24744380334131	0.212468841533019
v190	-0.00914103678233516	0.0144285794949401	-0.633536848553997	0.526499209583363
v191	-0.0111303442875584	0.0195054895646121	-0.570626246046738	0.568355747068017
v192	0.00117400946651218	0.0195080056701625	0.0601809065653404	0.952021187778233
v193	-0.0127080355505209	0.0138870636615405	-0.9150988186016	0.360316528420439
v194	0.0105179290655075	0.0218107020709110	0.482237070192037	0.629722108648421
v195	-0.0210074600682705	0.0263795168251585	-0.796354997989781	0.425977305365797
v196	0.00877648383202097	0.0221556027219387	0.396129319620377	0.692077344243172
v197	-0.0137412847032247	0.0486788703003853	-0.282284379617494	0.77777226780779
v198	-0.0191174585506280	0.0156342954102808	-1.22278990187538	0.221640106236489
v199	-0.0512731005422912	0.021331163467839	-2.40367107118164	0.0163764778671099
v200	-0.0512731005422912	0.021331163467839	-2.40367107118164	0.0163764778671099
v201	-0.0512731005422912	0.021331163467839	-2.40367107118164	0.0163764778671099
v202	0.0170897067315483	0.0164822758477766	1.03685358074222	0.300004953052237
v203	0.0389399092165206	0.019475068999279	1.99947477556882	0.0457740016204782
v204	0.0418819970838962	0.0272303331310892	1.53806407296865	0.124286435113995
v205	-0.0514872511780565	0.0332362438157216	-1.54912966289234	0.121604088148927
v206	-0.000378422260354469	0.0148597989468458	-0.0254661763398080	0.97968720487472
v207	0.0709351325060227	0.0332075317632432	2.13611577673892	0.0328640902494102
v208	-0.0656722825004609	0.0362081234871954	-1.81374443565641	0.0699571637238911
v209	-0.00409789016465568	0.0139509620201167	-0.293735310779764	0.769009010490245
v210	0.0709351325060227	0.0332075317632432	2.13611577673892	0.0328640902494102
v211	-0.00721825780437489	0.027026530265708	-0.267080447745585	0.789451347557781
v212	-0.00145664297801362	0.0145510591705972	-0.100105632238580	0.92027654201034
v213	0.0324489522166628	0.0168516693264620	1.92556307556478	0.0543859454336999
v214	0.098090240813957	0.0401779418093181	2.44139536264667	0.0147687889082878
v215	-0.00652055016941047	0.0274906664267556	-0.237191418650523	0.812547222306104
v216	0.00194097196411726	0.0139513360740537	0.139124450433606	0.889374253902382
v217	-0.0301055017814622	0.0555715831037882	-0.541742741523769	0.588092442877901
v218	0.0636518897545141	0.0274321775364149	2.32033675307107	0.0204832606726727
v219	0.0230762303655311	0.0410822864841956	0.561707546983991	0.574416147415699
v220	0.0143548226840004	0.0168270074745225	0.853082326476343	0.393777344980969
v221	-0.0378986188685075	0.141067024414199	-0.268656824838312	0.788238182193811
v222	0.0216087458420942	0.0180967406580395	1.19406838228046	0.232678126755712
v223	NA	NA	NA	NA
v224	NA	NA	NA	NA
v225	0.00604567125042131	0.0214558347612063	0.28177282858984	0.778165690623846
v226	-0.0378986188685075	0.141067024414199	-0.268656824838312	0.788238182193811
v227	0.0102502259344352	0.0207811274676405	0.493246863068253	0.621924948856075
v228	-0.0259788699512406	0.0341694224316107	-0.760295846476093	0.447221371377657
v229	-0.225134479044781	0.140927083466472	-1.59752457446083	0.110401970398349
v230	-0.010936470312342	0.0184679486152728	-0.592186524890895	0.553832959479404
v231	-0.0057108503133997	0.0166577119272564	-0.342835218806688	0.731781879174599
v232	-0.00966030541812678	0.0168822070016983	-0.572218159459542	0.56727732684201
v233	-0.00775972709109516	0.0164879104233474	-0.470631322699761	0.637986276583335
v234	0.0119011552731317	0.0144985732385863	0.820850098646822	0.411888421245303
v235	0.0171852161309531	0.0142393181038984	1.20688476832666	0.227705229883258
v236	-0.00818066669436575	0.0238225352624313	-0.343400339394895	0.731356910616776
v237	0.00654997892556038	0.0316554014930571	0.20691504819476	0.836109957860762
v238	0.0131627173605147	0.0142427524092056	0.924169499148714	0.355576722920461
v239	-0.0288163094098753	0.0146532955840307	-1.96654119509331	0.0494574498927913
v240	-0.0598743081574972	0.0486509113155875	-1.23069242771438	0.218669820376581
v241	NA	NA	NA	NA
v242	-0.0176349859056331	0.0328609852180006	-0.536654205241937	0.591602297041443
v243	-0.0199818321857642	0.0320309611912074	-0.623828678336675	0.532854106785278
v244	-0.0174218127252175	0.0186559311913162	-0.933848466021726	0.350562704830392
v245	-0.0399607316008287	0.115224696735663	-0.346807001735944	0.728794783864888
v246	-0.00674517210553306	0.0578238549268338	-0.116650335991399	0.907155915814217
v247	-0.0707004404199988	0.0893062091674083	-0.791663212212577	0.428707515635011
v248	0.0150188130206617	0.0290498776829334	0.517000903913793	0.605247136541566
v249	0.00577244739080624	0.063291889963761	0.091203586970011	0.927345460929759
v250	0.00665836567833921	0.0152928311197912	0.435391303688845	0.663353768746155
v251	-0.0270849107139255	0.0223837743984111	-1.21002428955181	0.226498710347848
v252	-0.00759317380627683	0.0250330964374548	-0.303325392655614	0.761692452755456
v253	-0.0075046428111742	0.0252114090406092	-0.297668519799354	0.766005715353084
v254	-0.00935746582912699	0.0253934012247703	-0.368499900674949	0.712563017211866
v255	-0.0325750140927647	0.0332554023518417	-0.979540519405585	0.327502821059775
v256	NA	NA	NA	NA
v257	NA	NA	NA	NA
v258	-0.195332831940529	0.0996791213740068	-1.95961630929329	0.050262962626593
v259	-0.195332831940529	0.0996791213740068	-1.95961630929329	0.050262962626593
v260	0.030038305677717	0.0226297379511796	1.32738194947375	0.184625132084543
v261	-0.0863460373680072	0.115204323721347	-0.749503443784444	0.453695077182584
v262	-0.000311578342756252	0.0135582841650247	-0.0229806617831487	0.981669372198506
v263	-0.0207320756795701	0.0154953275442188	-1.33795659500628	0.181154323196563
v264	-0.00630557549162643	0.0142829122990363	-0.441476875276472	0.658944399024483
v265	-0.0096275652183642	0.0143353189580789	-0.67159755890457	0.501964226170289
v266	-0.00658879383298	0.0142687295953665	-0.461764573288964	0.644330636094761
v267	-0.0133914435148353	0.0143100689355155	-0.935805660698091	0.349554297118382
v268	-0.0635471010197698	0.115212665115778	-0.551563501772228	0.581346267922995
v269	-0.00934311334648793	0.0140024590495616	-0.66724803932067	0.504737259966026
v270	-0.018634500002804	0.0157990509269241	-1.17946958263473	0.23843603399794
v271	0.0308294845512698	0.115226944283485	0.267554474719231	0.789086486861557
v272	-0.034639447328897	0.0402618336448174	-0.860354439752544	0.389758938668395
v273	-0.0222410667317071	0.199423792400751	-0.111526646163727	0.911216670431432
v274	NA	NA	NA	NA
v275	-0.0101298955897546	0.0148295437960255	-0.683088821145628	0.494677504274525
v276	-0.00957104545907	0.0147247930963471	-0.649995242476062	0.515814919206036
v277	0.0335146783571175	0.0251944487292959	1.33024059058482	0.183682045970659
v278	-0.0067667590407695	0.0146747316802218	-0.461116372566426	0.644795464745393
v279	-0.00582053381600824	0.0142689972794324	-0.407914705008606	0.683406264280651
v280	0.0102871036832665	0.0145728016982094	0.705911182784466	0.480375120823686
v281	0.00925922480832516	0.0171531554535655	0.539797172210697	0.589433216481937
v282	NA	NA	NA	NA
v283	0.0286709610935333	0.0169024380580653	1.69626186441502	0.0900856868196643
v284	-0.0903089056408843	0.089292044613727	-1.01138803609612	0.312026787490219
v285	0.0131320935603764	0.013960969107215	0.940629082374361	0.34708286972927
v286	0.0181614301429107	0.0141723020594974	1.28147354372397	0.200265427204558
v287	NA	NA	NA	NA
v288	0.0161929031744029	0.0165661546025631	0.977469036290264	0.328526432954752
v289	0.00604246073468893	0.0145501122771857	0.41528619295697	0.678003793296592
v290	0.0189250979960378	0.0142219618180185	1.33069531743930	0.183532553150623
v291	0.00711344121619305	0.0147001553819934	0.483902450779975	0.62853999845142
v292	NA	NA	NA	NA
v293	NA	NA	NA	NA
v294	0.0167432231120091	0.0163608024786657	1.02337419780247	0.306329277986436
v295	0.0200386653873235	0.0133135033876430	1.50513841502624	0.132541529739840
v296	0.0161497375683062	0.0134314488588089	1.20238238912807	0.22944348900778
v297	-0.0265594284920017	0.0131956492285127	-2.01274132345175	0.0443562996719061
v298	-0.0233022173507167	0.0133736197174807	-1.74240167157274	0.0816845118677889
v299	0.0246224547131875	0.013051725563143	1.886528688798	0.0594557281605845
v300	-0.0123026265820726	0.022901312988392	-0.537201800975712	0.591223989750989
v301	-0.00860939275116087	0.0127641184782409	-0.674499595552751	0.500118665041902
v302	-0.00533275853495132	0.037454154363615	-0.142380962153877	0.886802081149788
v303	0.00337481758678355	0.0151096069243669	0.223355749999100	0.823295194127797
v304	-0.00500109124916509	0.0290526434869253	-0.1721389398323	0.863356209314728
v305	-0.0265691769556988	0.0208735364739774	-1.27286418326008	0.203303877425333
v306	-0.0129667158476493	0.0284990024007659	-0.454988412061078	0.649196711464154
v307	-0.110353782831082	0.115205356697882	-0.95788760170655	0.338305409419472
v308	-0.119623859152608	0.0997749159183413	-1.19893720833112	0.230779958872261
v309	-0.119623859152608	0.0997749159183413	-1.19893720833112	0.230779958872261
v310	0.017760616226259	0.0142165776174033	1.24928915412928	0.211793589656467
v311	0.0142137852212654	0.0142547077625113	0.9971291911467	0.318896342986739
v312	0.0243352890345877	0.0132762040966297	1.833000521645	0.0670405950253485
v313	-0.00403397791740462	0.0132624638909574	-0.304165044336526	0.76105286131105
v314	0.00104302696376852	0.0130003931404994	0.0802304170724833	0.936066862022768
v315	-0.00945668216294073	0.0135907088332513	-0.695819642593169	0.486671338204916
v316	0.0702293208298721	0.0460415642918986	1.5253461065012	0.127426159445066
v317	NA	NA	NA	NA
v318	NA	NA	NA	NA
v319	-0.0801245518828246	0.199408928724466	-0.401810251904702	0.687892640961791
v320	NA	NA	NA	NA
v321	NA	NA	NA	NA
v322	NA	NA	NA	NA
v323	0.00378440105453241	0.0153484316188226	0.246565978108889	0.80528468650976
v324	0.0157376360587873	0.0185923510186352	0.846457558972146	0.397459815313861
v325	-0.0145655286019615	0.0138525348594846	-1.05147027238764	0.293246368803545
v326	NA	NA	NA	NA
v327	0.0459302290236629	0.0299197904561537	1.53511198853387	0.125009786055998
v328	0.0081804988579012	0.0666884449553909	0.12266741057425	0.902390221623
v329	-0.0277603604971043	0.075553098714162	-0.367428483669866	0.713361725870277
v330	0.0187543231965811	0.0189223463692706	0.991120383835574	0.32181892006951
v331	NA	NA	NA	NA
v332	0.00306648075202738	0.0169673808646448	0.180727996647795	0.856610426005459
v333	-0.00184275622320362	0.0189297200667257	-0.0973472516607774	0.922466263652911
v334	-0.0378353595789778	0.0603614977161348	-0.626812803037262	0.530896592308705
v335	-0.0428556559935128	0.0312662355438506	-1.37066887804284	0.170724663333703
v336	-0.00182452314634967	0.0374544229541475	-0.0487131559491195	0.961155685783595
v337	-0.0584684393588847	0.0192128014247961	-3.04320218931868	0.00238968432662823
v338	0.0208215871524795	0.0178134250639126	1.16887050512599	0.242679022516335
v339	-0.0332111877003529	0.0156765720331090	-2.11852359241616	0.0343279061630874
v340	0.0285748774338423	0.0394995302774708	0.723423221317152	0.469555473277476
v341	-0.0408202575965218	0.018129076373608	-2.25164574053796	0.0245179950896750
v342	0.00367879818129808	0.0305955205437767	0.120239764381011	0.90431257254337
v343	0.0241472125425651	0.039501897929275	0.611292464625339	0.541117304620131
v344	-0.0857344939031248	0.0577732196476605	-1.48398331313350	0.138065851779925
v345	-0.094897852021068	0.0755094179285087	-1.25676842206512	0.209072673165752
v346	-0.0440041974350194	0.0402545043662914	-1.09314965189009	0.274539057529508
v347	-0.0470449966234723	0.0394853610217747	-1.19145413404043	0.233701885399674
v348	0.00674002077409268	0.0178776371072943	0.37700847900882	0.706231398280447
v349	0.0399740267654795	0.0428645789823334	0.93256548214214	0.351224739258171
v350	0.104008606942787	0.141040377770082	0.737438516453335	0.460994341231669
v351	-0.0424533179510165	0.0316331263469775	-1.34205255229453	0.179823058226525
v352	0.0752579265780081	0.0755809892449013	0.99572560944067	0.319576810995725
v353	NA	NA	NA	NA
v354	0.0149572440550360	0.0156851217615089	0.953594385970331	0.340474250033504
v355	0.0370008157217247	0.0168518041109350	2.19565902132195	0.0283000479795066
v356	-0.0413623615524017	0.0438550935943470	-0.943159805677244	0.345781710958475
v357	-0.108769446874555	0.0355664459449269	-3.05820398931567	0.00227408079909349
v358	0.00723642091531963	0.0287835462029959	0.251408247763663	0.801539914498515
v359	-0.270417893507926	0.140863273573942	-1.91971893487183	0.0551211772630216
v360	NA	NA	NA	NA
v361	0.0252166178348786	0.0165153135119402	1.52686280019132	0.127048515387854
v362	0.0350943973244907	0.0394953197921934	0.888571038521567	0.374404889104196
v363	-0.0134593651387344	0.0172968773285038	-0.778138439853214	0.436634898821157
v364	0.00847580236864005	0.0395070828381453	0.214538805696289	0.830161957701387
v365	-0.115216520735717	0.0577321206820978	-1.99570913686261	0.0461826302096109
v366	-0.0229792278677009	0.0132781401776282	-1.73060591018746	0.0837692629446659
v367	-0.0239513764989043	0.0175354358205928	-1.36588430102073	0.172223158954306
v368	0.00596639964486141	0.0410871321878991	0.145213338754721	0.884565883070171
v369	-0.0286132059021663	0.0153897592576301	-1.85923674458911	0.0632287998749596
v370	0.0202352806036884	0.0238844904129622	0.847214248820924	0.397038149957207
v371	-0.0274881076386378	0.0152677741548975	-1.80040046176740	0.0720388127756102
v372	0.0145368858096940	0.0203223510905700	0.71531515939804	0.474548120136816
